CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11473,MS.,GRACE,HENDERSON,02/08/1980,S,F,grace52@adventure-works.com,20000,0,Partial High School,Manual,0
11474,MR.,MELVIN,XU,22/02/1980,S,M,melvin5@adventure-works.com,20000,0,Partial High School,Manual,1
11475,NULL,CESAR,SUBRAM,09/10/1978,S,NA,cesar12@adventure-works.com,30000,0,High School,Manual,0
11476,MRS.,ERIKA,NAVARRO,17/11/1974,M,F,erika7@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11477,MR.,TRISTAN,HUGHES,25/06/1973,S,M,tristan12@adventure-works.com,30000,0,High School,Manual,0
11478,MR.,BILLY,HERNANDEZ,25/02/1973,S,M,billy5@adventure-works.com,30000,0,High School,Manual,0
11479,MR.,DARRYL,WU,22/04/1973,M,M,darryl6@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11480,MRS.,COLLEEN,MA,11/03/1973,M,F,colleen16@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11481,MRS.,ERICA,HU,23/05/1973,M,F,erica19@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11482,MS.,ADRIENNE,TORRES,19/07/1972,S,F,adrienne8@adventure-works.com,30000,0,High School,Manual,0
11483,MR.,CALVIN,CHANDE,22/05/1972,M,M,calvin13@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11484,MR.,ERICK,SAI,06/03/1972,S,M,erick5@adventure-works.com,40000,2,Partial College,Clerical,1
11485,MR.,DONALD,CHANDRA,07/08/1972,M,M,donald4@adventure-works.com,40000,2,Partial College,Clerical,0
11486,MS.,ARIANA,ROGERS,25/05/1971,S,F,ariana17@adventure-works.com,10000,0,Partial High School,Manual,1
11487,MS.,MORGAN,JONES,09/07/1971,S,F,morgan26@adventure-works.com,10000,0,Partial High School,Manual,0
11488,MR.,JERMAINE,LOPEZ,21/09/1971,S,M,jermaine15@adventure-works.com,20000,0,Partial High School,Manual,1
11489,MS.,DEBORAH,GOEL,07/03/1971,S,F,deborah21@adventure-works.com,20000,0,Partial High School,Manual,0
11490,MR.,DANNY,RUBIO,06/01/1971,S,M,danny22@adventure-works.com,20000,0,Partial High School,Manual,0
11491,MR.,ANDRE,PEREZ,06/04/1971,M,M,andre20@adventure-works.com,20000,0,Partial High School,Manual,0
11492,MR.,TERRENCE,CHANDER,19/11/1971,S,M,terrence16@adventure-works.com,30000,0,High School,Manual,0
11493,MRS.,DAWN,WU,02/12/1970,S,F,dawn8@adventure-works.com,40000,2,Partial College,Clerical,1
11495,MR.,FRANCIS,JIMENEZ,04/09/1971,S,M,francis3@adventure-works.com,40000,2,Partial College,Clerical,1
11496,MR.,GARY,ORTEGA,17/10/1970,S,M,gary31@adventure-works.com,40000,2,Partial College,Clerical,1
11497,MRS.,KATRINA,NATH,26/11/1970,S,F,katrina17@adventure-works.com,40000,2,Partial College,Clerical,1
11499,MR.,PEDRO,VANCE,14/11/1974,S,M,pedro4@adventure-works.com,40000,3,Partial College,Clerical,1
11500,MS.,SARAH,SIMMONS,18/09/1974,S,F,sarah40@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,1
11501,MRS.,BRANDY,CHANDRA,07/07/1975,S,F,brandy20@adventure-works.com,40000,3,Partial College,Clerical,1
11502,MR.,JARED,PETERSON,07/03/1975,S,M,jared8@adventure-works.com,40000,4,Partial College,Clerical,1
11503,MR.,DENNIS,WU,13/10/1930,M,M,dennis8@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11504,MRS.,JORDAN,BAKER,20/04/1931,M,F,jordan45@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11505,MS.,JASMINE,POWELL,07/07/1966,S,F,jasmine48@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,1
11506,MR.,NICHOLAS,BROWN,17/05/1966,S,M,nicholas6@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,0
11507,MS.,ISABELLA,RUSSELL,20/11/1966,S,F,isabella30@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,1
11508,MS.,ELIZABETH,WILSON,07/07/1966,S,F,elizabeth11@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,1
11509,MRS.,ROGER,HARUI,26/07/1953,M,F,roger4@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11510,MR.,SETH,ROBERTS,13/07/1953,M,M,seth40@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11511,MR.,CALEB,PERRY,14/06/1953,M,M,caleb4@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11512,MRS.,NATALIE,CAMPBELL,13/08/1954,S,F,natalie50@adventure-works.com,20000,3,Partial High School,Manual,1
11513,MRS.,ALYSSA,HOWARD,27/09/1954,S,F,alyssa38@adventure-works.com,20000,3,Partial High School,Manual,0
11514,MR.,DALTON,DIAZ,20/04/1954,M,M,dalton67@adventure-works.com,30000,1,High School,Clerical,1
11515,MRS.,SHANNON,HUANG,25/02/1954,M,F,shannon6@adventure-works.com,30000,1,High School,Clerical,1
11516,MRS.,MYA,GONZALES,21/10/1954,M,F,mya17@adventure-works.com,30000,1,High School,Clerical,1
11517,MRS.,KATHERINE,BRYANT,20/06/1954,M,F,katherine44@adventure-works.com,40000,1,Partial College,Clerical,1
11518,MR.,EDWARD,WASHINGTON,10/05/1955,M,M,edward62@adventure-works.com,40000,1,Partial College,Clerical,1
11520,MRS.,JADA,MORGAN,11/04/1955,M,F,jada14@adventure-works.com,40000,1,Partial College,Clerical,1
11521,MRS.,ARIANA,PETERSON,09/12/1955,M,F,ariana4@adventure-works.com,40000,1,Partial College,Clerical,1
11522,MR.,CHRISTIAN,HUGHES,23/12/1955,M,M,christian26@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,1
11523,MR.,LUCAS,TAYLOR,10/08/1956,M,M,lucas22@adventure-works.com,40000,1,Partial College,Clerical,1
11524,MRS.,ALYSSA,JACKSON,23/01/1956,M,F,alyssa11@adventure-works.com,40000,1,Partial College,Clerical,1
11525,MRS.,ARIANA,COOK,09/01/1956,M,F,ariana19@adventure-works.com,40000,1,Partial College,Clerical,1
11526,NULL,KATHERINE,DIAZ,06/08/1956,M,NA,katherine48@adventure-works.com,40000,1,Partial College,Clerical,1
11527,MRS.,JENNA,GREEN,04/06/1956,M,F,jenna14@adventure-works.com,40000,1,Partial College,Clerical,1
11528,MRS.,JOAN,WASHINGTON,19/08/1957,M,F,joan7@adventure-works.com,40000,1,Partial College,Clerical,1
11529,MR.,AUSTIN,BRYANT,16/11/1957,M,M,austin14@adventure-works.com,40000,1,Partial College,Clerical,1
11530,MR.,ANDREW,MARTINEZ,26/07/1957,M,M,andrew24@adventure-works.com,40000,1,Partial College,Clerical,1
11531,MRS.,NINA,YUAN,07/01/1957,M,F,nina7@adventure-works.com,40000,1,Partial College,Clerical,1
11532,MRS.,LAUREN,MILLER,26/02/1957,M,F,lauren24@adventure-works.com,40000,1,Partial College,Clerical,1
11533,MRS.,EBONY,GILL,21/07/1957,M,F,ebony35@adventure-works.com,40000,1,Partial College,Clerical,1
11534,MR.,CAMERON,LEWIS,13/11/1958,S,M,cameron39@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11535,MR.,DEVIN,NELSON,03/07/1958,M,M,devin32@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11536,MR.,LOGAN,CHOW,17/04/1958,M,M,logan25@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11537,MR.,DAKOTA,ROSS,24/03/1958,M,M,dakota3@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11538,MRS.,NICOLE,TAYLOR,28/08/1959,S,F,nicole9@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,0
11539,MR.,JUSTIN,WASHINGTON,22/08/1959,M,M,justin10@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11540,MR.,ALBERTO,NAVARRO,28/01/1959,S,M,alberto11@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11541,MR.,AIDAN,ROSS,12/04/1959,S,M,aidan4@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,0
11542,MR.,ALEJANDRO,TANG,10/09/1968,S,M,alejandro30@adventure-works.com,20000,1,Partial College,Manual,0
11543,MRS.,SHEENA,CHANDE,17/02/1968,M,F,sheena13@adventure-works.com,20000,1,Partial College,Manual,1
11544,MR.,JOEL,GARCIA,07/05/1968,M,M,joel14@adventure-works.com,30000,1,Bachelors,Clerical,1
11545,MR.,REGINALD,DOMINGUEZ,25/03/1968,M,M,reginald20@adventure-works.com,30000,1,Bachelors,Clerical,1
11546,MRS.,CHRISTINE,CHANDE,14/03/1968,M,F,christine10@adventure-works.com,30000,1,Bachelors,Clerical,1
11547,MS.,CINDY,SAI,08/03/1968,M,F,cindy6@adventure-works.com,40000,0,Graduate Degree,Clerical,1
11549,MS.,CRYSTAL,LIANG,06/09/1968,M,F,crystal17@adventure-works.com,40000,0,Bachelors,Clerical,1
11550,MS.,DEB,TORRES,08/08/1968,S,F,deb4@adventure-works.com,40000,0,Bachelors,Clerical,1
11551,MR.,SHANNON,ALVAREZ,25/05/1967,S,M,shannon26@adventure-works.com,10000,3,High School,Manual,1
11552,MR.,EDDIE,RUBIO,27/05/1967,S,M,eddie21@adventure-works.com,20000,1,Partial College,Manual,0
11553,MRS.,SHARON,LUO,09/09/1967,M,F,sharon12@adventure-works.com,20000,1,Partial College,Manual,1
11554,MRS.,SYDNEY,SIMMONS,28/09/1926,S,F,sydney37@adventure-works.com,10000,4,High School,Manual,1
11555,MRS.,ALEXANDRIA,HENDERSON,08/07/1926,M,F,alexandria5@adventure-works.com,40000,1,Bachelors,Clerical,1
11556,MR.,LUCAS,EVANS,14/05/1967,M,M,lucas10@adventure-works.com,20000,1,Partial College,Manual,1
11557,MRS.,FELICIA,RAMOS,15/01/1967,S,F,felicia16@adventure-works.com,30000,1,Bachelors,Clerical,0
11558,MR.,IVAN,MALHOTRA,22/08/1967,S,M,ivan3@adventure-works.com,30000,1,Bachelors,Clerical,0
11559,MR.,FREDERICK,SUBRAM,16/12/1967,S,M,frederick12@adventure-works.com,30000,1,Bachelors,Clerical,0
11560,MRS.,WHITNEY,SRINI,13/08/1967,S,F,whitney7@adventure-works.com,30000,1,Bachelors,Clerical,0
11561,MRS.,BRIANA,DOMINGUEZ,24/07/1966,S,F,briana12@adventure-works.com,10000,5,Partial High School,Manual,1
11562,MR.,JARROD,GONZALEZ,19/04/1966,M,M,jarrod17@adventure-works.com,20000,1,High School,Manual,1
11563,MR.,CESAR,SRINI,01/02/1966,S,M,cesar7@adventure-works.com,20000,1,High School,Manual,0
11564,MR.,JORGE,LIANG,12/07/1966,S,M,jorge19@adventure-works.com,20000,1,High School,Manual,0
11565,MR.,ERIK,DIAZ,02/07/1966,S,M,erik4@adventure-works.com,20000,2,High School,Manual,1
11566,MS.,APRIL,SHAN,02/09/1967,M,F,april8@adventure-works.com,40000,0,Bachelors,Clerical,1
11567,MS.,CARLA,PEREZ,23/09/1967,M,F,carla24@adventure-works.com,40000,0,Bachelors,Clerical,1
11568,MRS.,ALEXIA,FOSTER,23/10/1966,S,F,alexia13@adventure-works.com,20000,2,High School,Manual,1
11569,MR.,TROY,MALHOTRA,10/05/1966,M,M,troy5@adventure-works.com,30000,1,Bachelors,Clerical,1
11570,MRS.,KRISTIN,ANDERSEN,22/01/1966,M,F,kristin14@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11571,MR.,JOEL,SAI,18/05/1966,M,M,joel5@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11572,MR.,BILLY,MORENO,15/03/1966,M,M,billy8@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11573,MRS.,MEAGAN,SUBRAM,15/11/1965,S,F,meagan13@adventure-works.com,20000,2,High School,Manual,1
11574,MRS.,KARLA,LUO,17/07/1965,S,F,karla6@adventure-works.com,20000,2,High School,Manual,1
11575,MR.,JACKSON,CAMPBELL,21/04/1965,S,M,jackson37@adventure-works.com,20000,2,High School,Manual,1
11576,MR.,MICAH,ZHU,10/02/1965,M,M,micah1@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11577,MRS.,JANET,SERRANO,22/10/1965,M,F,janet22@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11578,MRS.,TRISHA,HUANG,08/11/1964,S,F,trisha0@adventure-works.com,10000,3,Partial High School,Manual,1
11579,MR.,CLAYTON,BECK,20/08/1964,S,M,clayton38@adventure-works.com,20000,3,High School,Manual,1
11580,MR.,MELVIN,RAJE,12/09/1933,M,M,melvin12@adventure-works.com,30000,1,Bachelors,Skilled Manual,1
11581,MS.,CINDY,JORDAN,04/09/1966,M,F,cindy2@adventure-works.com,40000,0,Bachelors,Professional,1
11582,MRS.,CLAUDIA,MA,13/04/1963,S,F,claudia14@adventure-works.com,30000,2,Partial College,Clerical,1
11583,MRS.,KARLA,XU,26/09/1965,S,F,karla5@adventure-works.com,30000,2,Partial College,Clerical,1
11584,MR.,DEVIN,CARTER,22/11/1965,M,M,devin33@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11585,MRS.,KARI,PEREZ,08/03/1965,M,F,kari21@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11586,MR.,ALBERTO,ROMERO,15/12/1965,M,M,alberto10@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11587,MR.,KEVIN,BRYANT,21/10/1964,S,M,kevin20@adventure-works.com,30000,2,Partial College,Clerical,1
11588,MRS.,CANDACE,MEHTA,14/07/1964,M,F,candace14@adventure-works.com,30000,2,Partial College,Clerical,0
11589,MRS.,EBONY,MALHOTRA,04/05/1964,M,F,ebony4@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11590,MRS.,ERIKA,DIAZ,18/10/1963,S,F,erika2@adventure-works.com,30000,2,Partial College,Clerical,1
11591,MRS.,STACEY,LU,16/05/1963,S,F,stacey12@adventure-works.com,30000,3,Partial College,Clerical,1
11592,MR.,DARRELL,RAJI,04/09/1978,S,M,darrell9@adventure-works.com,20000,0,High School,Manual,0
11593,MR.,ARMANDO,MORENO,25/03/1977,S,M,armando6@adventure-works.com,20000,0,High School,Manual,1
11594,MR.,COREY,GOEL,04/11/1979,S,M,corey16@adventure-works.com,20000,4,High School,Manual,1
11595,MR.,SEBASTIAN,HOWARD,02/07/1979,S,M,sebastian12@adventure-works.com,20000,5,High School,Manual,1
11596,MR.,ROGER,RAJE,03/09/1963,M,M,roger41@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11597,MRS.,JANELLE,CHANDRA,06/02/1978,S,F,janelle2@adventure-works.com,30000,3,Partial College,Clerical,1
11598,MRS.,MEREDITH,RUIZ,02/07/1978,S,F,meredith24@adventure-works.com,30000,3,Partial College,Clerical,1
11599,MS.,MELODY,DIAZ,16/09/1977,S,F,melody3@adventure-works.com,20000,0,High School,Manual,0
11600,MS.,LINDA,RUBIO,07/04/1977,S,F,linda36@adventure-works.com,30000,0,Partial College,Clerical,0
11601,MR.,IVAN,RAMAN,21/08/1977,S,M,ivan8@adventure-works.com,30000,0,Partial College,Clerical,1
11602,MR.,LARRY,GILL,13/04/1977,S,M,larry16@adventure-works.com,30000,0,Partial College,Clerical,0
11603,MR.,GEOFFREY,GONZALEZ,06/02/1977,S,M,geoffrey16@adventure-works.com,30000,0,Partial College,Clerical,0
11604,MR.,EDGAR,SANCHEZ,03/06/1977,S,M,edgar21@adventure-works.com,30000,0,Partial College,Clerical,1
11605,MS.,HEIDI,SUBRAM,20/11/1976,S,F,heidi15@adventure-works.com,20000,0,High School,Manual,0
11606,MS.,MELODY,RAMOS,03/02/1975,S,F,melody17@adventure-works.com,10000,0,Partial High School,Manual,0
11607,MR.,CLINTON,MORENO,09/05/1975,S,M,clinton3@adventure-works.com,20000,0,High School,Manual,1
11608,MR.,CESAR,MADAN,04/03/1976,S,M,cesar6@adventure-works.com,20000,0,High School,Manual,0
11609,MR.,EUGENE,YE,26/06/1976,S,M,eugene13@adventure-works.com,30000,0,Partial College,Clerical,0
11610,MR.,BLAKE,COLLINS,23/04/1975,S,M,blake47@adventure-works.com,30000,0,Partial College,Clerical,0
11611,MR.,ERNEST,LIN,27/02/1974,M,M,ernest7@adventure-works.com,20000,0,Partial High School,Manual,0
11612,MR.,KEITH,ANDERSEN,11/10/1974,S,M,keith16@adventure-works.com,20000,0,Partial High School,Manual,0
11613,MS.,MEREDITH,PRASAD,03/11/1975,S,F,meredith8@adventure-works.com,30000,0,Partial College,Clerical,0
11614,MS.,KATRINA,SHARMA,17/08/1975,S,F,katrina8@adventure-works.com,30000,0,Partial College,Clerical,0
11615,MR.,DWAYNE,NAVARRO,21/11/1975,M,M,dwayne9@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11616,MRS.,CASEY,NATH,09/03/1975,M,F,casey20@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11617,MR.,SEAN,BROOKS,04/04/1959,S,M,sean8@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,0
11618,MR.,BRIAN,RAMIREZ,24/04/1959,M,M,brian19@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,1
11619,MS.,SIERRA,YOUNG,01/05/1973,S,F,sierra15@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,1
11620,MS.,MEGAN,RODRIGUEZ,20/04/1973,S,F,megan23@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,1
11621,MS.,LEAH,SHE,19/02/1973,S,F,leah19@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,0
11622,MR.,GABRIEL,ALLEN,17/12/1973,M,M,gabriel53@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,1
11623,NULL,ANGELA,PERRY,27/06/1973,S,NA,angela10@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11624,MR.,RYAN,SMITH,23/03/1973,S,M,ryan39@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11625,MR.,ZACHARY,MOORE,19/01/1973,M,M,zachary37@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11626,MRS.,DESTINY,ROGERS,14/06/1973,M,F,destiny26@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,1
11627,MR.,DALTON,GRAY,27/02/1973,M,M,dalton76@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11628,MRS.,MARIAH,WOOD,17/05/1972,S,F,mariah6@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,1
11629,MR.,ISAIAH,WRIGHT,08/02/1971,S,M,isaiah45@adventure-works.com,40000,4,High School,Skilled Manual,1
11630,MRS.,HALEY,POWELL,25/12/1971,M,F,haley27@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11631,MR.,ANTONIO,BENNETT,13/02/1971,M,M,antonio1@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11633,MR.,THOMAS,ANDERSON,26/05/1972,M,M,thomas71@adventure-works.com,40000,1,Bachelors,Skilled Manual,1
11634,MR.,SAMUEL,COLLINS,12/06/1972,M,M,samuel33@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11635,MR.,DARRELL,CHANDE,14/08/1972,M,M,darrell4@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,1
11636,MRS.,KIMBERLY,COX,22/12/1972,S,F,kimberly14@adventure-works.com,60000,1,Graduate Degree,Professional,1
11637,MRS.,MORGAN,HERNANDEZ,14/08/1972,M,F,morgan15@adventure-works.com,70000,1,Graduate Degree,Professional,1
11638,MR.,ANTONIO,POWELL,12/03/1972,M,M,antonio8@adventure-works.com,70000,1,Graduate Degree,Professional,1
11639,MRS.,ANGELICA,PERRY,23/12/1972,M,F,angelica7@adventure-works.com,70000,1,Graduate Degree,Professional,1
11640,MRS.,CHLOE,WILSON,03/05/1970,M,F,chloe40@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11641,MR.,JAMES,CHEN,12/08/1970,M,M,james41@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11642,MRS.,MORGAN,HUGHES,26/12/1970,M,F,morgan81@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11643,NULL,NAOMI,MUNOZ,27/07/1970,M,NA,naomi7@adventure-works.com,50000,1,Bachelors,Skilled Manual,1
11644,MR.,CHARLES,TORRES,07/10/1969,S,M,charles52@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11645,MRS.,GABRIELLA,TURNER,19/10/1969,S,F,gabriella27@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11646,MRS.,ANNA,FOSTER,19/03/1969,S,F,anna41@adventure-works.com,40000,2,Bachelors,Skilled Manual,1
11647,MR.,RANDY,WU,22/09/1969,S,M,randy8@adventure-works.com,40000,2,Bachelors,Skilled Manual,0
11648,MR.,KEVIN,SCOTT,16/04/1969,S,M,kevin50@adventure-works.com,60000,1,Graduate Degree,Professional,1
11649,MR.,IAN,WHITE,26/01/1969,M,M,ian12@adventure-works.com,60000,1,Graduate Degree,Professional,1
11650,MR.,CALEB,HAYES,26/07/1969,M,M,caleb19@adventure-works.com,60000,1,Graduate Degree,Professional,1
11651,MRS.,PATRICIA,GARCIA,17/12/1971,M,F,patricia18@adventure-works.com,60000,1,Graduate Degree,Professional,1
11652,MR.,SAMUEL,RUSSELL,05/05/1971,M,M,samuel19@adventure-works.com,60000,1,Graduate Degree,Professional,1
11653,MRS.,SYDNEY,PETERSON,08/06/1971,S,F,sydney15@adventure-works.com,60000,1,Graduate Degree,Professional,1
11654,MRS.,ARIANA,SANCHEZ,19/09/1971,M,F,ariana22@adventure-works.com,60000,1,Graduate Degree,Professional,1
11655,MRS.,TAMARA,SHARMA,01/04/1971,S,F,tamara21@adventure-works.com,70000,2,Graduate Degree,Professional,1
11656,MRS.,KATELYN,PEREZ,20/09/1971,M,F,katelyn35@adventure-works.com,70000,3,Graduate Degree,Professional,1
11657,MRS.,MEGAN,COX,04/05/1971,M,F,megan39@adventure-works.com,70000,3,Graduate Degree,Professional,1
11658,MR.,ROBERT,MITCHELL,07/02/1969,M,M,robert53@adventure-works.com,60000,1,Graduate Degree,Professional,1
11659,MR.,MIGUEL,ADAMS,22/04/1969,S,M,miguel32@adventure-works.com,60000,1,Graduate Degree,Professional,1
11660,MRS.,MIRANDA,GONZALES,22/01/1969,M,F,miranda17@adventure-works.com,60000,1,Graduate Degree,Professional,1
11661,MR.,JEREMIAH,JAMES,07/01/1970,S,M,jeremiah39@adventure-works.com,60000,1,Graduate Degree,Professional,1
11662,MR.,ETHAN,KUMAR,04/07/1970,S,M,ethan24@adventure-works.com,60000,2,Graduate Degree,Professional,1
11663,MR.,SETH,WILLIAMS,25/02/1970,M,M,seth2@adventure-works.com,70000,4,Graduate Degree,Professional,1
11664,MRS.,ALYSSA,MORGAN,09/02/1970,S,F,alyssa30@adventure-works.com,70000,4,Graduate Degree,Professional,1
11665,MRS.,JANET,DOMINGUEZ,13/12/1970,M,F,janet18@adventure-works.com,70000,4,Graduate Degree,Professional,1
11666,MR.,ANGEL,BAKER,17/12/1970,M,M,angel30@adventure-works.com,80000,2,Graduate Degree,Professional,1
11667,MR.,BLAKE,MOORE,21/06/1967,M,M,blake7@adventure-works.com,70000,2,Bachelors,Skilled Manual,1
11668,MRS.,JADA,COLLINS,07/09/1967,S,F,jada15@adventure-works.com,70000,2,Bachelors,Skilled Manual,1
11669,MRS.,ISABELLA,SIMMONS,21/10/1967,S,F,isabella25@adventure-works.com,70000,2,Bachelors,Skilled Manual,1
11670,MRS.,JACQUELINE,PERRY,17/10/1967,S,F,jacqueline8@adventure-works.com,70000,2,Bachelors,Skilled Manual,1
11671,MRS.,JESSICA,BROWN,18/05/1966,S,F,jessica51@adventure-works.com,60000,3,Bachelors,Skilled Manual,0
11672,MR.,CHAD,JAI,21/09/1966,M,M,chad13@adventure-works.com,60000,3,Bachelors,Skilled Manual,1
11673,MRS.,SUSAN,YE,07/02/1966,S,F,susan19@adventure-works.com,60000,3,Bachelors,Skilled Manual,1
11674,MS.,MORGAN,ROGERS,18/08/1966,M,F,morgan49@adventure-works.com,60000,0,Graduate Degree,Professional,1
11675,MR.,DEVIN,MARTINEZ,02/02/1966,S,M,devin16@adventure-works.com,70000,4,Graduate Degree,Professional,1
11676,MR.,ALAN,HU,13/02/1966,M,M,alan24@adventure-works.com,80000,0,Graduate Degree,Professional,1
11677,MR.,CHARLES,WALKER,14/10/1969,S,M,charles27@adventure-works.com,60000,2,Graduate Degree,Professional,1
11678,MR.,JOHNNY,CHAVEZ,28/01/1969,M,M,johnny16@adventure-works.com,70000,5,Graduate Degree,Professional,1
11679,MR.,DALTON,RICHARDSON,08/05/1969,M,M,dalton80@adventure-works.com,70000,5,Graduate Degree,Professional,1
11680,MRS.,KAYLEE,NELSON,04/09/1969,M,F,kaylee31@adventure-works.com,70000,5,Graduate Degree,Professional,1
11681,MRS.,ABIGAIL,JONES,07/08/1969,M,F,abigail50@adventure-works.com,70000,5,Graduate Degree,Professional,1
11682,MRS.,KAITLYN,HALL,16/03/1969,M,F,kaitlyn46@adventure-works.com,70000,5,Graduate Degree,Professional,0
11683,MR.,GREG,TAYLOR,05/01/1969,M,M,greg10@adventure-works.com,80000,2,Graduate Degree,Professional,1
11684,MR.,DEVIN,PARKER,01/10/1965,S,M,devin40@adventure-works.com,40000,0,Bachelors,Professional,0
11685,MR.,JOSE,GRIFFIN,07/02/1965,M,M,jose15@adventure-works.com,40000,0,Bachelors,Professional,0
11687,MR.,CODY,TORRES,13/07/1965,S,M,cody5@adventure-works.com,40000,0,Bachelors,Professional,0
11688,MRS.,VICTORIA,MORRIS,25/12/1965,S,F,victoria26@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11689,MR.,IAN,DIAZ,06/09/1965,M,M,ian62@adventure-works.com,80000,3,Bachelors,Skilled Manual,1
11690,MS.,CAROLINE,BUTLER,13/01/1965,M,F,caroline15@adventure-works.com,60000,0,Graduate Degree,Professional,1
11691,MS.,KAITLYN,WILSON,03/01/1964,S,F,kaitlyn29@adventure-works.com,40000,0,Bachelors,Professional,0
11692,MR.,CALEB,GONZALES,19/06/1964,M,M,caleb14@adventure-works.com,40000,0,Bachelors,Professional,0
11693,MRS.,HAILEY,DIAZ,24/09/1964,S,F,hailey42@adventure-works.com,50000,4,Bachelors,Skilled Manual,0
11694,MR.,JONATHON,ORTEGA,24/03/1964,M,M,jonathon16@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11695,MR.,LOGAN,CAMPBELL,11/01/1964,M,M,logan33@adventure-works.com,50000,5,Bachelors,Skilled Manual,1
11696,MRS.,MACKENZIE,CAMPBELL,05/04/1964,S,F,mackenzie29@adventure-works.com,50000,5,Bachelors,Skilled Manual,1
11697,MR.,EDUARDO,LEE,24/06/1964,M,M,eduardo21@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11698,MR.,JACKSON,WRIGHT,25/11/1964,M,M,jackson51@adventure-works.com,50000,4,Bachelors,Skilled Manual,1
11699,MR.,CHASE,PETERSON,16/03/1963,S,M,chase5@adventure-works.com,60000,4,Bachelors,Skilled Manual,0
11700,MR.,XAVIER,RICHARDSON,25/11/1963,S,M,xavier76@adventure-works.com,60000,4,Bachelors,Professional,0
11701,MR.,DAVID,HAYES,24/08/1963,M,M,david56@adventure-works.com,60000,4,Bachelors,Professional,1
11702,MRS.,JENNY,ZHOU,17/10/1963,S,F,jenny11@adventure-works.com,60000,4,Bachelors,Professional,1
11703,MS.,KAYLEE,BAKER,24/06/1968,S,F,kaylee39@adventure-works.com,60000,0,Bachelors,Professional,0
